"","coords.x1","coords.x2","cluster"
"57183",528392.000000112,179545.999999573,2
"57184",528492.000000112,181452.99999957,2
"57185",528499.000000112,181608.99999957,2
"57186",526849.000000105,179477.999999603,2
"57187",529220.000000115,178636.999999557,2
"57188",528479.000000112,178406.999999571,2
"57189",527767.000000109,181520.999999583,2
"57190",526225.000000102,180750.999999614,2
"57191",529125.000000115,181757.999999556,2
"57192",528408.000000112,182133.999999571,2
"57193",525257.000000098,181530.999999631,2
"57194",527748.000000109,179753.999999585,2
"57195",528580.000000113,177997.99999957,2
"57196",528667.000000113,179046.999999568,2
"57197",528147.000000111,179539.999999577,2
"57198",528588.000000112,181819.999999568,2
"57199",528857.000000114,180625.999999562,2
"57200",529022.000000114,181822.999999558,2
"57201",527781.000000109,181683.999999585,2
"57202",525479.000000099,181090.999999627,2
"57203",529484.000000117,181156.999999549,2
"57204",527230.000000107,181557.999999594,2
"57205",527833.000000109,182175.999999583,2
"57206",526083.000000102,182167.999999615,2
"57207",527851.000000109,181229.999999582,2
"57208",525225.000000098,182041.999999631,2
"57209",528557.000000112,180721.999999569,2
"57210",528160.000000111,179478.999999578,2
"57211",525228.000000098,182508.99999963,2
"57212",529329.000000116,180930.999999553,2
"57213",529286.000000116,180828.999999555,2
"57214",526649.000000104,183195.999999605,2
"57215",526848.000000105,183103.999999601,2
"57216",525087.000000098,182618.999999633,2
"57217",530314.00000012,180338.999999533,2
"57218",528044.00000011,182370.999999579,2
"57219",528245.000000111,179627.999999575,2
"57220",529574.000000117,180984.999999547,2
"57221",528057.00000011,179324.99999958,2
"57222",529614.000000117,178321.999999549,2
"57223",530044.000000119,180837.999999539,2
"57224",530022.000000119,180831.999999538,2
"57225",525942.000000101,183553.999999618,2
"57226",529050.000000115,180490.999999559,2
"57227",523955.000000093,182412.999999652,2
"57228",528456.000000112,179999.999999571,2
"57229",525928.000000101,182320.999999618,2
"57230",528196.000000111,179103.999999577,2
"57231",530093.000000119,180805.999999537,2
"57232",529770.000000118,181047.999999544,2
"57233",526313.000000103,181064.999999612,2
"57234",524635.000000096,182914.999999641,2
"57235",528007.00000011,181409.999999578,2
"57236",527151.000000106,179481.999999597,2
"57237",527141.000000106,180924.999999595,2
"57238",528049.00000011,181856.999999579,2
"57239",526509.000000104,182029.999999607,2
"57240",526160.000000102,181034.999999614,2
"57241",529446.000000116,178279.999999552,2
"57242",525256.000000098,182071.99999963,2
"57243",527344.000000107,181914.999999592,2
"57244",526958.000000105,181186.9999996,2
"57245",527699.000000109,181163.999999585,2
"57246",528227.000000111,181312.999999575,2
"57247",528383.000000112,180292.999999573,2
"57248",526988.000000106,181615.999999599,2
"57249",528968.000000114,179137.999999561,2
"57250",526281.000000103,182150.999999612,2
"57251",526174.000000102,180849.999999614,2
"57252",528390.000000112,182062.999999571,2
"57253",528268.000000111,179073.999999576,2
"57254",526988.000000106,180955.999999599,2
"57255",524363.000000095,183018.999999646,2
"57256",526754.000000105,183150.999999602,2
"57257",530097.000000119,180635.999999537,2
"57258",526185.000000102,181564.999999614,2
"57259",529760.000000118,180754.999999544,2
"57260",528584.000000112,180902.999999568,2
"57261",529354.000000116,181231.999999552,2
"57262",528913.000000114,180771.999999562,2
"57263",526209.000000102,183484.999999612,2
"57264",529391.000000116,179142.999999552,2
"57265",527675.000000108,181150.999999585,2
"57266",527367.000000107,181990.999999591,2
"57267",529194.000000115,178690.999999558,2
"57268",528365.000000112,180486.999999573,2
"57269",525047.000000098,182593.999999634,2
"57270",527898.000000109,181217.999999581,2
"57271",528178.000000111,180954.999999576,2
"57272",529644.000000117,179278.999999547,2
"57273",528975.000000114,181824.999999559,2
"57274",529782.000000118,178583.999999545,2
"57275",528388.000000112,179624.999999572,2
"57276",524815.000000097,182177.999999638,2
"57277",529191.000000115,179405.999999556,2
"57278",525894.000000101,183339.999999618,2
"57279",529170.000000115,181020.999999556,2
"57280",526040.000000102,182198.999999616,2
"57281",525215.000000098,182042.999999631,2
"57282",526932.000000105,183231.999999599,2
"57283",529182.000000115,181819.999999555,2
"57284",526276.000000103,180788.999999612,2
"57285",527627.000000108,181439.999999587,2
"57286",530049.000000119,179115.99999954,2
"57287",527377.000000107,181881.999999592,2
"57288",526251.000000103,182905.999999612,2
"57289",528700.000000113,179161.999999567,2
"57290",527442.000000108,181445.99999959,2
"57291",526416.000000103,180819.99999961,2
"57292",528231.000000111,180913.999999575,2
"57293",529323.000000116,178584.999999554,2
"57294",528377.000000112,181208.999999571,2
"57295",527737.000000109,181167.999999585,2
"57296",525229.000000098,182530.999999631,2
"57297",529236.000000115,178513.999999557,2
"57298",527844.000000109,182149.999999582,2
"57299",529113.000000115,181654.999999558,2
"57300",527985.00000011,181308.99999958,2
"57301",527839.000000109,181104.999999582,2
"57302",530498.000000121,180957.999999529,2
"57303",528973.000000114,178262.999999562,2
"57304",529539.000000117,178364.999999551,2
"57305",530700.000000122,180799.999999524,2
"57306",528508.000000112,181577.999999569,2
"57307",528867.000000114,181727.999999562,2
"57308",524834.000000097,181995.999999638,2
"57309",526484.000000104,179392.99999961,2
"57310",528514.000000112,182201.999999569,2
"57311",528212.000000111,179032.999999577,2
"57312",526686.000000104,179496.999999606,2
"57313",530182.00000012,180840.999999535,2
"57314",528926.000000114,182099.999999561,2
"57315",528751.000000113,180496.999999565,2
"57316",527750.000000109,181082.999999583,2
"57317",529233.000000115,180178.999999556,2
"57318",526770.000000105,180932.999999604,2
"57319",527234.000000107,183579.999999594,2
"57320",526566.000000104,181628.999999607,2
"57321",526705.000000104,179637.999999605,2
"57322",527889.000000109,181615.999999582,2
"57323",529979.000000119,180988.999999539,2
"57324",527893.000000109,181606.999999583,2
"57325",528372.000000112,179605.999999573,2
"57326",528071.00000011,181126.999999578,2
"57327",530222.00000012,180414.999999536,2
"57328",527944.00000011,181733.99999958,2
"57329",529881.000000118,179633.999999543,2
"57330",528506.000000112,180647.999999569,2
"57331",528542.000000112,181426.999999569,2
"57332",527361.000000107,181911.999999591,2
"57333",528007.00000011,181409.999999578,2
"57334",528632.000000113,181507.999999567,2
"57335",528278.000000111,179195.999999575,2
"57336",530497.000000121,180980.999999528,2
"57337",524734.000000096,182683.999999638,2
"57338",525517.0000001,180747.999999626,2
"57339",529096.000000115,181115.999999558,2
"57340",528502.000000112,181745.99999957,2
"57341",528046.00000011,181403.99999958,2
"57342",528438.000000112,180450.999999572,2
"57343",528998.000000114,179419.99999956,2
"57344",525928.000000101,182803.999999617,2
"57345",526558.000000104,182505.999999608,2
"57346",528664.000000113,181355.999999567,2
"57347",529245.000000115,178660.999999557,2
"57348",527973.00000011,181701.99999958,2
"57349",529819.000000118,180519.999999544,2
"57350",528542.000000112,181615.999999568,2
"57351",525570.0000001,182100.999999626,2
"57352",528293.000000111,179621.999999574,2
"57353",528239.000000111,179771.999999576,2
"57354",525077.000000098,182193.999999634,2
"57355",528559.000000112,178193.99999957,2
"57356",528676.000000113,177999.999999568,2
"57357",527262.000000107,181093.999999594,2
"57358",528046.00000011,181157.999999579,2
"57359",527128.000000106,181455.999999596,2
"57360",526283.000000103,180770.999999613,2
"57361",529438.000000116,178373.999999552,2
"57362",526285.000000103,180742.999999613,2
"57363",525104.000000098,182519.999999632,2
"57364",524369.000000095,183008.999999645,2
"57365",527966.00000011,181066.999999581,2
"57366",526285.000000103,183221.999999611,2
"57367",527425.000000107,181489.99999959,2
"57368",529493.000000117,181543.999999549,2
"57369",527836.000000109,182124.999999582,2
"57370",528678.000000113,180849.999999566,2
"57371",529697.000000118,179474.999999546,2
"57372",526247.000000103,183092.999999612,2
"57373",526891.000000105,183343.999999601,2
"57374",530502.000000121,180975.999999527,2
"57375",528365.000000112,181781.999999573,2
"57376",528724.000000113,181036.999999566,2
"57377",528190.000000111,180960.999999576,2
"57378",525178.000000098,182086.999999632,2
"57379",528507.000000112,178824.999999571,2
"57380",528596.000000113,178945.999999569,2
"57381",529064.000000115,181841.999999558,2
"57382",526953.000000105,182354.999999599,2
"57383",527445.000000108,179417.999999592,2
"57384",529014.000000114,178422.999999562,2
"57385",528264.000000111,178829.999999575,2
"57386",525324.000000099,182460.999999628,2
"57387",529182.000000115,181819.999999555,2
"57388",530095.000000119,178909.999999538,2
"57389",526434.000000103,181329.999999609,2
"57390",526558.000000104,181976.999999607,2
"57391",526192.000000102,181350.999999613,2
"57392",527042.000000106,181441.999999598,2
"57393",527600.000000108,179734.999999588,2
"57394",528857.000000114,178545.999999563,2
"57395",529250.000000115,178709.999999556,2
"57396",529541.000000117,181037.999999548,2
"57397",527435.000000107,179440.999999591,2
"57398",529036.000000115,180519.999999559,2
"57399",527595.000000108,183506.999999586,2
"57400",525098.000000098,182313.999999633,2
"57401",528919.000000114,180908.999999562,2
"57402",528425.000000112,181219.99999957,2
"57403",528422.000000112,181229.999999571,2
"57404",527759.000000109,182047.999999584,2
"57405",529876.000000118,179632.999999543,2
"57406",529200.000000115,181649.999999555,2
"57407",527444.000000108,179381.999999591,2
"57408",529830.000000118,180275.999999544,2
"57409",529855.000000118,180289.999999542,2
"57410",530553.000000121,180925.999999527,2
"57411",529525.000000117,178575.99999955,2
"57412",527737.000000109,181772.999999585,2
"57413",526128.000000102,180808.999999615,2
"57414",529461.000000116,179456.999999551,2
"57415",528809.000000114,178656.999999565,2
"57416",529034.000000114,180480.999999559,2
"57417",527365.000000107,182182.999999591,2
"57418",528759.000000113,180775.999999565,2
"57419",527278.000000107,183529.999999593,2
"57420",524767.000000097,182129.999999639,2
"57421",526913.000000105,183106.9999996,2
"57422",528841.000000114,178367.999999564,2
"57423",525423.000000099,181151.999999628,2
"57424",528717.000000113,178864.999999567,2
"57425",528936.000000114,180306.999999561,2
"57426",527293.000000107,179359.999999594,2
"57427",528674.000000113,180730.999999566,2
"57428",529217.000000115,178207.999999557,2
"57429",527356.000000107,182780.999999591,2
"57430",525925.000000101,180616.999999619,2
"57431",528839.000000114,180631.999999563,2
"57432",529116.000000115,178234.999999559,2
"57433",528576.000000112,181966.999999568,2
"57434",528505.000000112,181419.999999569,2
"57435",526713.000000104,183695.999999602,2
"57436",529232.000000115,179375.999999556,2
"57437",527467.000000108,181795.99999959,2
"57438",530152.00000012,178969.999999536,2
"57439",525447.000000099,180890.999999628,2
"57440",526773.000000105,182102.999999604,2
"57441",527914.00000011,182192.99999958,2
"57442",526585.000000104,182538.999999607,2
"57443",524478.000000095,182370.999999644,2
"57444",527107.000000106,181558.999999597,2
"57445",530143.00000012,181043.999999537,2
"57446",529015.000000114,178645.999999561,2
"57447",528453.000000112,181127.999999572,2
"57448",529410.000000116,180914.999999551,2
"57449",526211.000000102,182253.999999613,2
"57450",526085.000000102,182232.999999615,2
"57451",530086.000000119,180771.999999538,2
"57452",529980.000000119,179264.999999541,2
"57453",529182.000000115,181819.999999555,2
"57454",527488.000000108,182009.999999589,2
"57455",528733.000000113,181758.999999564,2
"57456",527686.000000109,182269.999999585,2
"57457",524659.000000096,182247.999999641,2
"57458",526976.000000106,181493.999999599,2
"57459",529559.000000117,180829.999999547,2
"57460",529015.000000114,181036.999999559,2
"57461",529600.000000117,180974.999999547,2
"57462",525932.000000101,183418.999999618,2
"57463",526267.000000103,181303.999999613,2
"57464",528499.000000112,178731.999999571,2
"57465",525466.000000099,181425.999999628,2
"57466",528466.000000112,181476.99999957,2
"57467",528466.000000112,181443.99999957,2
"57468",528449.000000112,181470.999999571,2
"57469",528546.000000112,179103.99999957,2
"57470",529325.000000116,181061.999999552,2
"57471",529463.000000116,178436.999999552,2
"57472",527712.000000109,181124.999999585,2
"57473",528025.00000011,179374.99999958,2
"57474",528525.000000112,181589.99999957,2
"57475",529770.000000118,180812.999999544,2
"57476",527788.000000109,181804.999999583,2
"57477",527715.000000109,181002.999999585,2
"57478",528018.00000011,179375.99999958,2
"57479",527107.000000106,183320.999999595,2
"57480",524698.000000096,182226.99999964,2
"57481",529442.000000116,178950.999999552,2
"57482",528911.000000114,180603.999999562,2
"57483",529001.000000114,178181.999999561,2
"57484",526509.000000104,182029.999999607,2
"57485",524704.000000096,182901.999999639,2
"57486",529478.000000117,178281.999999551,2
"57487",526368.000000103,183171.999999609,2
"57488",526897.000000105,179302.999999602,2
"57489",529226.000000115,180175.999999555,2
"57490",525517.0000001,181377.999999626,2
"57491",528616.000000113,179207.999999569,2
"57492",527938.00000011,181175.999999581,2
"57493",527921.00000011,181221.999999581,2
"57494",526984.000000106,183027.999999597,2
"57495",530125.000000119,180974.999999536,2
"57496",530077.000000119,180955.999999536,2
"57497",530117.000000119,181005.999999536,2
"57498",530079.000000119,180983.999999537,2
"57499",526349.000000103,182996.99999961,2
"57500",527253.000000107,181262.999999595,2
"57501",528354.000000112,181750.999999573,2
"57502",528811.000000114,178174.999999566,2
"57503",528858.000000114,180917.999999563,2
"57504",525442.000000099,181075.999999628,2
"57505",524677.000000096,182158.99999964,2
"57506",529461.000000116,179456.999999551,2
"57507",527421.000000107,181943.999999591,2
"57508",528661.000000113,179031.999999567,2
"57509",531093.000000124,181081.999999514,2
"57510",529367.000000116,180679.999999553,2
"57511",527475.000000108,181399.99999959,2
"57512",528460.000000112,180309.999999571,2
"57513",529428.000000116,181232.999999551,2
"57514",530296.00000012,180485.999999532,2
"57515",528653.000000113,179107.999999569,2
"57516",525163.000000098,181291.999999633,2
"57517",526382.000000103,181334.999999611,2
"57518",528048.00000011,182108.999999578,2
"57519",524583.000000096,182876.999999642,2
"57520",528858.000000114,178072.999999565,2
"57521",528515.000000112,178811.999999571,2
"57522",525314.000000099,181297.99999963,2
"57523",529439.000000116,179433.999999552,2
"57524",529444.000000116,177944.999999553,2
"57525",529227.000000115,181196.999999555,2
"57526",525803.000000101,182129.999999621,2
"57527",528385.000000112,181254.999999573,2
"57528",526186.000000102,183261.999999614,2
"57529",528383.000000112,180425.999999572,2
"57530",527217.000000107,182986.999999594,2
"57531",529841.000000118,178998.999999543,2
"57532",528194.000000111,180648.999999576,2
"57533",527033.000000106,183169.999999597,2
"57534",529003.000000114,178444.999999562,2
"57535",528558.000000112,182037.999999568,2
"57536",529223.000000115,181606.999999555,2
"57537",526356.000000103,181178.999999612,2
"57538",530682.000000122,181054.999999525,2
"57539",528004.00000011,181820.999999579,2
"57540",529117.000000115,179411.999999558,2
"57541",526083.000000102,182620.999999615,2
"57542",528234.000000111,180908.999999575,2
"57543",525938.000000101,182819.999999618,2
"57544",528436.000000112,180580.999999571,2
"57545",528331.000000111,181527.999999574,2
"57546",529324.000000116,178364.999999555,2
"57547",529260.000000116,178731.999999556,2
"57548",528975.000000114,178461.999999562,2
"57549",525343.000000099,182031.999999629,2
"57550",528117.00000011,181015.999999577,2
"57551",527112.000000106,181850.999999597,2
"57552",527128.000000106,181455.999999596,2
"57553",528901.000000114,179134.999999563,2
"57554",525539.0000001,182144.999999625,2
"57555",526484.000000104,181232.999999608,2
"57556",527986.00000011,180921.999999581,2
"57557",527450.000000108,179398.999999591,2
"57558",529647.000000117,178577.999999548,2
"57559",528840.000000114,181503.999999563,2
"57560",529272.000000116,179310.999999555,2
"57561",529431.000000116,178225.999999553,2
"57562",528270.000000111,181583.999999574,2
"57563",526774.000000105,181177.999999603,2
"57564",529109.000000115,181686.999999557,2
"57565",527242.000000107,181542.999999594,2
"57566",527854.000000109,181778.999999582,2
"57567",528747.000000113,179048.999999566,2
"57568",529931.000000119,180873.99999954,2
"57569",527412.000000107,179533.999999592,2
"57570",527226.000000107,181101.999999594,2
"57571",529303.000000116,180618.999999554,2
"57572",529586.000000117,180987.999999547,2
"57573",527765.000000109,181653.999999585,2
"57574",527619.000000108,181668.999999587,2
"57575",528212.000000111,181959.999999575,2
"57576",529780.000000118,181173.999999544,2
"57577",528818.000000114,181597.999999563,2
"57578",527501.000000108,181009.999999589,2
"57579",526001.000000102,180806.999999617,2
"57580",524752.000000097,182626.999999639,2
"57581",526700.000000104,183412.999999603,2
"57582",530514.000000121,180961.999999528,2
"57583",525441.000000099,181413.999999627,2
"57584",526238.000000102,182490.999999612,2
"57585",530544.000000121,180949.999999528,2
"57586",525348.000000099,182039.999999629,2
"57587",528389.000000112,178943.999999573,2
"57588",528930.000000114,180570.999999561,2
"57589",525273.000000099,182626.99999963,2
"57590",528735.000000113,181574.999999564,2
"57591",528589.000000113,181447.999999568,2
"57592",528586.000000112,181453.999999568,2
"57593",528582.000000112,181468.999999568,2
"57594",528583.000000113,181462.999999569,2
"57595",528059.00000011,181728.999999578,2
"57596",525734.0000001,181397.999999623,2
"57597",528089.00000011,180746.999999579,2
"57598",528984.000000114,181726.99999956,2
"57599",525854.000000101,182238.999999619,2
"57600",528179.000000111,178953.999999577,2
"57601",525101.000000098,182551.999999633,2
"57602",526798.000000105,181148.999999602,2
"57603",528589.000000113,180069.999999569,2
"57604",529220.000000115,178609.999999557,2
"57605",530021.000000119,179192.999999539,2
"57606",528342.000000111,181299.999999573,2
"57607",528689.000000113,181849.999999565,2
"57608",528844.000000114,181907.999999562,2
"57609",530294.00000012,180701.999999533,2
"57610",529875.000000118,181067.999999541,2
"57611",528808.000000114,180262.999999564,2
"57612",528810.000000114,178068.999999565,2
"57613",527278.000000107,183295.999999592,2
"57614",528541.000000112,181403.999999569,2
"57615",529958.000000119,180839.99999954,2
"57616",529024.000000115,178237.999999561,2
"57617",528902.000000114,181828.999999562,2
"57618",529270.000000116,178901.999999555,2
"57619",527359.000000107,181916.999999592,2
"57620",528539.000000112,178842.99999957,2
"57621",528404.000000112,181764.999999571,2
"57622",525045.000000098,181182.999999635,2
"57623",528637.000000113,180646.999999567,2
"57624",528637.000000113,180646.999999567,2
"57625",528377.000000112,179608.999999572,2
"57626",527563.000000108,180969.999999588,2
"57627",529674.000000117,180651.999999546,2
"57628",525312.000000099,182042.99999963,2
"57629",525618.0000001,180625.999999624,2
"57630",529238.000000115,179433.999999556,2
"57631",530393.000000121,181151.99999953,2
"57632",528014.00000011,181608.999999578,2
"57633",528293.000000111,178846.999999575,2
"57634",529680.000000117,180827.999999546,2
"57635",528033.00000011,181820.999999579,2
"57636",528149.000000111,179543.999999578,2
"57637",528557.000000112,180819.999999569,2
"57638",529146.000000115,179392.999999558,2
"57639",525758.000000101,181174.999999621,2
"57640",526313.000000103,180981.999999612,2
"57641",528147.000000111,179551.999999577,2
"57642",529196.000000115,181035.999999556,2
"57643",526578.000000104,182173.999999606,2
"57644",526052.000000102,181749.999999616,2
"57645",528305.000000111,181911.999999572,2
"57646",528444.000000112,181594.99999957,2
"57647",529430.000000116,181176.99999955,2
"57648",528775.000000113,178598.999999566,2
"57649",528128.000000111,181676.999999577,2
"57650",528772.000000113,179113.999999565,2
"57651",530508.000000121,180942.999999528,2
"57652",527767.000000109,181796.999999584,2
"57653",527165.000000106,179442.999999596,2
"57654",530032.000000119,179184.999999539,2
"57655",527437.000000107,181688.99999959,2
"57656",526262.000000103,180698.999999612,2
"57657",524689.000000096,182633.99999964,2
"57658",530505.000000121,180955.999999528,2
"57659",529019.000000114,178498.99999956,2
"57660",528229.000000111,181336.999999575,2
"57661",528494.000000112,178717.999999571,2
"57662",526408.000000103,182842.999999608,2
"57663",527740.000000109,181259.999999585,2
"57664",528332.000000111,181010.999999573,2
"57665",524508.000000096,182597.999999643,2
"57666",529732.000000118,178967.999999545,2
"57667",525356.000000099,181598.999999629,2
"57668",526893.000000105,181375.999999601,2
"57669",529344.000000116,181161.999999553,2
"57670",529720.000000118,179648.999999546,2
"57671",527033.000000106,183169.999999597,2
"57672",525656.0000001,181205.999999624,2
"57673",525160.000000098,182075.999999633,2
"57674",528316.000000111,179096.999999575,2
"57675",529225.000000115,178352.999999557,2
"57676",529031.000000115,178408.999999561,2
"57677",528881.000000114,181711.999999562,2
"57678",529608.000000117,178320.99999955,2
"57679",529730.000000118,180932.999999545,2
"57680",529402.000000116,180674.999999551,2
"57681",525464.000000099,182091.999999626,2
"57682",524369.000000095,183008.999999645,2
"57683",525351.000000099,182792.999999628,2
"57684",525160.000000098,182174.999999633,2
"57685",528609.000000113,181484.999999568,2
"57686",528594.000000112,181913.999999567,2
"57687",528424.000000112,181225.999999571,2
"57688",525969.000000101,180944.999999618,2
"57689",527611.000000108,182269.999999587,2
"57690",530107.000000119,180936.999999537,2
"57691",525695.0000001,181363.999999623,2
"57692",527010.000000106,181800.999999599,2
"57693",529156.000000115,179391.999999558,2
"57694",528277.000000111,181954.999999574,2
"57695",525470.000000099,182323.999999627,2
"57696",528715.000000113,181066.999999566,2
"57697",528700.000000113,181807.999999565,2
"57698",530360.00000012,180728.999999532,2
"57699",528380.000000112,180224.999999573,2
"57700",526068.000000102,180677.999999616,2
"57701",528740.000000113,181021.999999565,2
"57702",529353.000000116,180958.999999552,2
"57703",527366.000000107,179598.999999594,2
"57704",529308.000000116,178831.999999555,2
"57705",526010.000000102,183495.999999617,2
"57706",528565.000000112,181455.999999568,2
"57707",529340.000000116,180159.999999553,2
"57708",525846.000000101,181254.99999962,2
"57709",528590.000000113,180418.999999568,2
"57710",527041.000000106,181465.999999598,2
"57711",528175.000000111,179116.999999578,2
"57712",525238.000000098,181430.999999631,2
"57713",528590.000000113,178913.99999957,2
"57714",526659.000000104,182309.999999604,2
"57715",527128.000000106,181455.999999596,2
"57716",527786.000000109,181812.999999583,2
"57717",525942.000000101,183428.999999618,2
"57718",527434.000000108,179477.999999592,2
"57719",526033.000000102,182951.999999616,2
"57720",529095.000000115,179506.999999559,2
"57721",529455.000000116,179171.999999552,2
"57722",530295.00000012,180919.999999534,2
"57723",529838.000000118,180920.999999542,2
"57724",524278.000000095,182388.999999647,2
"57725",528162.000000111,179062.999999577,2
"57726",524235.000000094,182555.999999648,2
"57727",524258.000000095,182497.999999647,2
"57728",524253.000000095,182483.999999647,2
"57729",527111.000000106,181438.999999597,2
"57730",528481.000000112,182009.999999569,2
"57731",528227.000000111,178674.999999576,2
"57732",525922.000000101,182041.999999619,2
"57733",528690.000000113,179167.999999567,2
"57734",527972.00000011,182157.999999579,2
"57735",529699.000000117,181145.999999545,2
"57736",525736.0000001,181175.999999623,2
"57737",530762.000000122,181208.999999523,2
"57738",524230.000000095,182892.999999648,2
"57739",524252.000000095,182648.999999648,2
"57740",527146.000000106,179532.999999597,2
"57741",529150.000000115,181737.999999557,2
"57742",528581.000000112,180355.999999569,2
"57743",530257.00000012,180302.999999534,2
"57744",524841.000000097,182094.999999637,2
"57745",527688.000000109,181347.999999585,2
"57746",529266.000000115,181251.999999554,2
"57747",528034.00000011,182123.999999579,2
"57748",529065.000000115,181259.999999558,2
"57749",528237.000000111,180900.999999574,2
"57750",529785.000000118,179623.999999544,2
"57751",525101.000000098,182551.999999633,2
"57752",527851.000000109,182130.999999582,2
"57753",528134.000000111,180832.999999577,2
"57754",529520.000000117,180202.99999955,2
"57755",528446.000000112,181632.99999957,2
"57756",528442.000000112,181354.999999571,2
"57757",528470.000000112,178955.999999572,2
"57758",524279.000000095,182645.999999647,2
"57759",526728.000000105,181122.999999605,2
"57760",526642.000000104,182213.999999606,2
"57761",527301.000000107,181524.999999593,2
"57762",528957.000000114,179217.999999561,2
"57763",530645.000000122,180812.999999526,2
"57764",529429.000000116,179286.999999551,2
"57765",530912.000000123,180927.999999519,2
"57766",529260.000000115,181541.999999554,2
"57767",527123.000000106,181475.999999596,2
"57768",528313.000000111,181933.999999573,2
"57769",528858.000000114,180917.999999563,2
"57770",528900.000000114,180926.999999562,2
"57771",526275.000000103,182325.999999611,2
"57772",525574.0000001,180858.999999626,2
"57773",526290.000000103,182054.999999611,2
"57774",524588.000000096,182750.999999642,2
"57775",529737.000000118,180856.999999545,2
"57776",528898.000000114,178375.999999563,2
"57777",529390.000000116,179420.999999553,2
"57778",528511.000000112,180011.99999957,2
"57779",529325.000000116,181384.999999553,2
"57780",524640.000000096,182652.99999964,2
"57781",527279.000000107,179339.999999595,2
"57782",525597.0000001,181037.999999625,2
"57783",525464.000000099,181997.999999626,2
"57784",527906.00000011,181569.999999582,2
"57785",527808.000000109,182195.999999584,2
"57786",526232.000000102,180752.999999613,2
"57787",524606.000000096,182809.999999641,2
"57788",528555.000000112,182046.999999568,2
"57789",524577.000000096,183068.999999642,2
"57790",529210.000000115,181108.999999555,2
"57791",529674.000000117,179584.999999546,2
"57792",526823.000000105,181791.999999602,2
"57793",526630.000000104,182413.999999605,2
"57794",529416.000000116,180851.999999552,2
"57795",527792.000000109,182006.999999583,2
"57796",527948.00000011,180964.99999958,2
"57797",525783.000000101,183110.99999962,2
"57798",525469.000000099,183255.999999626,2
"57799",528949.000000114,181077.99999956,2
"57800",527921.00000011,181522.999999581,2
"57801",527476.000000108,181704.99999959,2
"57802",528433.000000112,181327.999999571,2
"57803",528137.00000011,181366.999999577,2
"57804",527955.00000011,181789.99999958,2
"57805",528057.00000011,179516.99999958,2
"57806",525235.000000098,181794.99999963,2
"57807",527323.000000107,181189.999999593,2
"57808",528270.000000111,178411.999999577,2
"57809",528516.000000112,181680.999999569,2
"57810",525589.0000001,180646.999999624,2
"57811",526946.000000105,181623.9999996,2
"57812",527879.000000109,181157.999999582,2
"57813",525560.0000001,182094.999999626,2
"57814",528510.000000112,178898.999999571,2
"57815",529395.000000116,181056.999999552,2
"57816",530523.000000121,180938.999999528,2
"57817",527643.000000108,181202.999999586,2
"57818",528284.000000111,181735.999999575,2
"57819",528204.000000111,181334.999999575,2
"57820",528209.000000111,181336.999999576,2
"57821",528656.000000113,181514.999999567,2
"57822",527422.000000107,181181.999999591,2
"57823",526144.000000102,181908.999999615,2
"57824",528551.000000112,181075.999999569,2
"57825",529048.000000115,179387.999999559,2
"57826",528287.000000111,180533.999999574,2
"57827",526303.000000103,182098.999999611,2
"57828",529448.000000116,180474.999999551,2
"57829",527333.000000107,182027.999999592,2
"57830",524737.000000096,182911.999999639,2
"57831",527332.000000107,181460.999999593,2
"57832",529172.000000115,180266.999999557,2
"57833",528156.000000111,178764.999999578,2
"57834",528942.000000114,178359.999999562,2
"57835",528579.000000112,181288.999999569,2
"57836",526743.000000105,181813.999999603,2
"57837",527135.000000106,182669.999999596,2
"57838",529463.000000116,181117.999999551,2
"57839",526832.000000105,181577.999999602,2
"57840",525346.000000099,182318.999999629,2
"57841",526715.000000104,183374.999999603,2
"57842",527726.000000109,181228.999999584,2
"57843",526083.000000102,182002.999999616,2
"57844",529667.000000117,179583.999999547,2
"57845",528971.000000114,181029.999999561,2
"57846",528405.000000112,181053.999999572,2
"57847",525510.0000001,180737.999999626,2
"57848",525618.0000001,180625.999999624,2
"57849",529699.000000118,178594.999999547,2
"57850",529671.000000117,181040.999999546,2
"57851",529480.000000116,181604.99999955,2
"57852",527120.000000106,179366.999999598,2
"57853",529711.000000118,181028.999999545,2
"57854",525072.000000098,182465.999999634,2
"57855",529124.000000115,181761.999999558,2
"57856",529409.000000116,178051.999999552,2
"57857",524731.000000096,182703.99999964,2
"57858",528784.000000113,182010.999999563,2
"57859",528544.000000112,182084.999999568,2
"57860",526292.000000103,182962.999999612,2
"57861",524646.000000096,182220.999999641,2
"57862",528514.000000112,180336.999999569,2
"57863",526636.000000104,180774.999999606,2
"57864",526145.000000102,182045.999999614,2
"57865",527820.000000109,181207.999999583,2
"57866",528852.000000114,180365.999999563,2
"57867",529525.000000117,178575.99999955,2
"57868",528829.000000114,180893.999999563,2
"57869",529032.000000115,181325.999999559,2
"57870",528784.000000113,182010.999999563,2
"57871",527867.000000109,181561.999999583,2
"57872",528730.000000113,180414.999999566,2
"57873",525704.0000001,180786.999999624,2
"57874",525525.0000001,181890.999999626,2
"57875",528250.000000111,181731.999999575,2
"57876",527107.000000106,183333.999999595,2
"57877",529809.000000118,180539.999999543,2
"57878",525154.000000098,181500.999999632,2
"57879",528980.000000114,178580.999999562,2
"57880",527726.000000109,181767.999999585,2
"57881",525459.000000099,182382.999999627,2
